purchases_frequency,oneoff_share,cash_advance_ratio,oneoff_purchases_frequency,cluster,segment_name,description,recommended_action
0.9411025023470136,-0.6924561998532042,1.5357519195339142,-0.4800467041014978,1,Everyday Super Users,"Frequent small purchasers, avoid cash advances, often pay full, high credit limit.","Loyalty rewards, cashback, premium card upgrades, cross‑sell travel & insurance."
-1.1618131413908286,1.427420427218831,-0.7519071313324821,-0.4800467041014978,4,Big Ticket Spenders,"Infrequent but very large purchases, rarely use cash advances, high credit limit.","Encourage everyday use with bonus points, instalment options for large items."
0.5205188689000944,-0.9517500580765804,-0.7519071313324821,-0.7398941579665655,1,Everyday Super Users,"Frequent small purchasers, avoid cash advances, often pay full, high credit limit.","Loyalty rewards, cashback, premium card upgrades, cross‑sell travel & insurance."
1.1513930573220963,-0.2060399059690634,0.1210746849707015,-0.2201961320545108,1,Everyday Super Users,"Frequent small purchasers, avoid cash advances, often pay full, high credit limit.","Loyalty rewards, cashback, premium card upgrades, cross‑sell travel & insurance."
-0.1103553195219075,1.2446666350005986,-0.7519071313324821,0.5593493477226117,4,Big Ticket Spenders,"Infrequent but very large purchases, rarely use cash advances, high credit limit.","Encourage everyday use with bonus points, instalment options for large items."
0.0999352354531751,0.6200730118697012,-0.7519071313324821,-0.4800467041014978,4,Big Ticket Spenders,"Infrequent but very large purchases, rarely use cash advances, high credit limit.","Encourage everyday use with bonus points, instalment options for large items."
1.1513930573220963,-0.1831381596634425,-0.7519071313324821,0.0396513218105569,1,Everyday Super Users,"Frequent small purchasers, avoid cash advances, often pay full, high credit limit.","Loyalty rewards, cashback, premium card upgrades, cross‑sell travel & insurance."
-1.3721036963659112,-0.9517500580765804,1.5964838557687837,-0.7398941579665655,2,Mixed Spenders with Cash Need,"High cash advance AND many big purchases, moderate payment behaviour.","Balance transfer offers, instalment plans, monitor for delinquency."
-1.3721036963659112,-0.9517500580765804,1.5964838557687837,-0.7398941579665655,2,Mixed Spenders with Cash Need,"High cash advance AND many big purchases, moderate payment behaviour.","Balance transfer offers, instalment plans, monitor for delinquency."
-1.3721036963659112,-0.9517500580765804,1.5964838557687837,-0.7398941579665655,2,Mixed Spenders with Cash Need,"High cash advance AND many big purchases, moderate payment behaviour.","Balance transfer offers, instalment plans, monitor for delinquency."
-0.1103553195219075,1.427420427218831,-0.7519071313324821,0.8191968015876794,4,Big Ticket Spenders,"Infrequent but very large purchases, rarely use cash advances, high credit limit.","Encourage everyday use with bonus points, instalment options for large items."
1.1513930573220963,-0.1448390517647813,-0.7519071313324821,2.3782877611419244,3,High-Volume Balanced Spenders,"Extremely active, both small and large purchases, very few cash advances.","Premium cards, higher credit lines, concierge services, retention campaigns."
-0.9515200629189922,1.427420427218831,-0.7519071313324821,-0.2201961320545108,4,Big Ticket Spenders,"Infrequent but very large purchases, rarely use cash advances, high credit limit.","Encourage everyday use with bonus points, instalment options for large items."
1.1513930573220963,-0.9517500580765804,-0.7519071313324821,-0.7398941579665655,1,Everyday Super Users,"Frequent small purchasers, avoid cash advances, often pay full, high credit limit.","Loyalty rewards, cashback, premium card upgrades, cross‑sell travel & insurance."
0.5205188689000944,-0.0211992531281066,-0.7519071313324821,0.0396513218105569,1,Everyday Super Users,"Frequent small purchasers, avoid cash advances, often pay full, high credit limit.","Loyalty rewards, cashback, premium card upgrades, cross‑sell travel & insurance."
-0.9515200629189922,1.427420427218831,1.4063809876882063,-0.2201961320545108,0,Cash-Advance Dependent,"Rarely buy, cash advances dominate, low credit limit, rarely pay full.","Risk containment, financial education, offer personal loans instead of cash advances."
-1.3721036963659112,-0.9517500580765804,1.5964838557687837,-0.7398941579665655,2,Mixed Spenders with Cash Need,"High cash advance AND many big purchases, moderate payment behaviour.","Balance transfer offers, instalment plans, monitor for delinquency."
1.1513930573220963,1.427420427218831,-0.7519071313324821,2.3782877611419244,3,High-Volume Balanced Spenders,"Extremely active, both small and large purchases, very few cash advances.","Premium cards, higher credit lines, concierge services, retention campaigns."
0.3102283139250116,1.427420427218831,-0.3094475478715292,1.338894827499734,3,High-Volume Balanced Spenders,"Extremely active, both small and large purchases, very few cash advances.","Premium cards, higher credit lines, concierge services, retention campaigns."
1.1513930573220963,0.3919657661180413,-0.7519071313324821,0.0396513218105569,1,Everyday Super Users,"Frequent small purchasers, avoid cash advances, often pay full, high credit limit.","Loyalty rewards, cashback, premium card upgrades, cross‑sell travel & insurance."
-1.3721036963659112,-0.9517500580765804,1.5964838557687837,-0.7398941579665655,2,Mixed Spenders with Cash Need,"High cash advance AND many big purchases, moderate payment behaviour.","Balance transfer offers, instalment plans, monitor for delinquency."
0.0999352354531751,1.2514478390020658,-0.7519071313324821,0.8191968015876794,4,Big Ticket Spenders,"Infrequent but very large purchases, rarely use cash advances, high credit limit.","Encourage everyday use with bonus points, instalment options for large items."
1.1513930573220963,-0.4547548632885846,-0.7519071313324821,-0.2201961320545108,1,Everyday Super Users,"Frequent small purchasers, avoid cash advances, often pay full, high credit limit.","Loyalty rewards, cashback, premium card upgrades, cross‑sell travel & insurance."
1.1513930573220963,-0.2357308038812856,-0.7519071313324821,1.079044255452747,3,High-Volume Balanced Spenders,"Extremely active, both small and large purchases, very few cash advances.","Premium cards, higher credit lines, concierge services, retention campaigns."
1.1513930573220963,-0.055972338966531,-0.7519071313324821,-0.4800467041014978,1,Everyday Super Users,"Frequent small purchasers, avoid cash advances, often pay full, high credit limit.","Loyalty rewards, cashback, premium card upgrades, cross‑sell travel & insurance."
0.9411025023470136,1.240447055680369,-0.7519071313324821,2.1184403072768565,3,High-Volume Balanced Spenders,"Extremely active, both small and large purchases, very few cash advances.","Premium cards, higher credit lines, concierge services, retention campaigns."
1.1513930573220963,0.5837594111800365,0.3459389000827582,2.3782877611419244,3,High-Volume Balanced Spenders,"Extremely active, both small and large purchases, very few cash advances.","Premium cards, higher credit lines, concierge services, retention campaigns."
-1.3721036963659112,-0.9517500580765804,1.5964838557687837,-0.7398941579665655,2,Mixed Spenders with Cash Need,"High cash advance AND many big purchases, moderate payment behaviour.","Balance transfer offers, instalment plans, monitor for delinquency."
-1.3721036963659112,-0.9517500580765804,1.5964838557687837,-0.7398941579665655,2,Mixed Spenders with Cash Need,"High cash advance AND many big purchases, moderate payment behaviour.","Balance transfer offers, instalment plans, monitor for delinquency."
1.1513930573220963,-0.9517500580765804,-0.7519071313324821,-0.7398941579665655,1,Everyday Super Users,"Frequent small purchasers, avoid cash advances, often pay full, high credit limit.","Loyalty rewards, cashback, premium card upgrades, cross‑sell travel & insurance."
-1.1618131413908286,-0.9517500580765804,1.580440192695066,-0.7398941579665655,2,Mixed Spenders with Cash Need,"High cash advance AND many big purchases, moderate payment behaviour.","Balance transfer offers, instalment plans, monitor for delinquency."
-0.9515200629189922,1.427420427218831,-0.7519071313324821,-0.2201961320545108,4,Big Ticket Spenders,"Infrequent but very large purchases, rarely use cash advances, high credit limit.","Encourage everyday use with bonus points, instalment options for large items."
-1.3721036963659112,-0.9517500580765804,1.5964838557687837,-0.7398941579665655,2,Mixed Spenders with Cash Need,"High cash advance AND many big purchases, moderate payment behaviour.","Balance transfer offers, instalment plans, monitor for delinquency."
1.1513930573220963,-0.9517500580765804,-0.7519071313324821,-0.7398941579665655,1,Everyday Super Users,"Frequent small purchasers, avoid cash advances, often pay full, high credit limit.","Loyalty rewards, cashback, premium card upgrades, cross‑sell travel & insurance."
0.3102283139250116,-0.4531232879742568,-0.7519071313324821,-0.4800467041014978,1,Everyday Super Users,"Frequent small purchasers, avoid cash advances, often pay full, high credit limit.","Loyalty rewards, cashback, premium card upgrades, cross‑sell travel & insurance."
-1.1618131413908286,1.427420427218831,1.5964148132488942,-0.4800467041014978,0,Cash-Advance Dependent,"Rarely buy, cash advances dominate, low credit limit, rarely pay full.","Risk containment, financial education, offer personal loans instead of cash advances."
1.1513930573220963,1.3867715389686257,-0.7519071313324821,2.3782877611419244,3,High-Volume Balanced Spenders,"Extremely active, both small and large purchases, very few cash advances.","Premium cards, higher credit lines, concierge services, retention campaigns."
0.5205188689000944,1.427420427218831,-0.7519071313324821,1.5987422813648018,3,High-Volume Balanced Spenders,"Extremely active, both small and large purchases, very few cash advances.","Premium cards, higher credit lines, concierge services, retention campaigns."
1.1513930573220963,1.161845071521819,-0.7519071313324821,0.8191968015876794,3,High-Volume Balanced Spenders,"Extremely active, both small and large purchases, very few cash advances.","Premium cards, higher credit lines, concierge services, retention campaigns."
1.1513930573220963,0.111482385700251,-0.7519071313324821,2.1184403072768565,3,High-Volume Balanced Spenders,"Extremely active, both small and large purchases, very few cash advances.","Premium cards, higher credit lines, concierge services, retention campaigns."
-1.3721036963659112,-0.9517500580765804,1.5964838557687837,-0.7398941579665655,2,Mixed Spenders with Cash Need,"High cash advance AND many big purchases, moderate payment behaviour.","Balance transfer offers, instalment plans, monitor for delinquency."
-0.7412295079439094,-0.9517500580765804,1.5509601927271697,-0.7398941579665655,2,Mixed Spenders with Cash Need,"High cash advance AND many big purchases, moderate payment behaviour.","Balance transfer offers, instalment plans, monitor for delinquency."
-0.9515200629189922,-0.9517500580765804,-0.7519071313324821,-0.7398941579665655,1,Everyday Super Users,"Frequent small purchasers, avoid cash advances, often pay full, high credit limit.","Loyalty rewards, cashback, premium card upgrades, cross‑sell travel & insurance."
0.9411025023470136,1.2340840276238452,-0.7519071313324821,1.8585897352298697,3,High-Volume Balanced Spenders,"Extremely active, both small and large purchases, very few cash advances.","Premium cards, higher credit lines, concierge services, retention campaigns."
-0.5309389529688268,-0.9517500580765804,-0.7519071313324821,-0.7398941579665655,1,Everyday Super Users,"Frequent small purchasers, avoid cash advances, often pay full, high credit limit.","Loyalty rewards, cashback, premium card upgrades, cross‑sell travel & insurance."
1.1513930573220963,-0.9517500580765804,-0.7519071313324821,-0.7398941579665655,1,Everyday Super Users,"Frequent small purchasers, avoid cash advances, often pay full, high credit limit.","Loyalty rewards, cashback, premium card upgrades, cross‑sell travel & insurance."
-0.5309389529688268,1.427420427218831,1.2727407415305203,0.2994987756756246,0,Cash-Advance Dependent,"Rarely buy, cash advances dominate, low credit limit, rarely pay full.","Risk containment, financial education, offer personal loans instead of cash advances."
-0.9515200629189922,1.427420427218831,0.0806771264749478,-0.2201961320545108,4,Big Ticket Spenders,"Infrequent but very large purchases, rarely use cash advances, high credit limit.","Encourage everyday use with bonus points, instalment options for large items."
-1.1197540209971106,1.427420427218831,-0.7519071313324821,-0.4280759660557166,4,Big Ticket Spenders,"Infrequent but very large purchases, rarely use cash advances, high credit limit.","Encourage everyday use with bonus points, instalment options for large items."
1.1513930573220963,0.5470195638867418,-0.7519071313324821,1.8585897352298697,3,High-Volume Balanced Spenders,"Extremely active, both small and large purchases, very few cash advances.","Premium cards, higher credit lines, concierge services, retention campaigns."
-0.1103553195219075,-0.4027107153161008,-0.7519071313324821,-0.4800467041014978,1,Everyday Super Users,"Frequent small purchasers, avoid cash advances, often pay full, high credit limit.","Loyalty rewards, cashback, premium card upgrades, cross‑sell travel & insurance."
1.1513930573220963,1.427420427218831,-0.7519071313324821,2.3782877611419244,3,High-Volume Balanced Spenders,"Extremely active, both small and large purchases, very few cash advances.","Premium cards, higher credit lines, concierge services, retention campaigns."
1.1513930573220963,0.147307832785579,-0.7519071313324821,0.8191968015876794,3,High-Volume Balanced Spenders,"Extremely active, both small and large purchases, very few cash advances.","Premium cards, higher credit lines, concierge services, retention campaigns."
1.1513930573220963,0.1180752115979185,0.9262055648738624,0.2994987756756246,1,Everyday Super Users,"Frequent small purchasers, avoid cash advances, often pay full, high credit limit.","Loyalty rewards, cashback, premium card upgrades, cross‑sell travel & insurance."
0.3102283139250116,-0.9517500580765804,-0.7519071313324821,-0.7398941579665655,1,Everyday Super Users,"Frequent small purchasers, avoid cash advances, often pay full, high credit limit.","Loyalty rewards, cashback, premium card upgrades, cross‑sell travel & insurance."
-1.3721036963659112,-0.9517500580765804,1.5964838557687837,-0.7398941579665655,2,Mixed Spenders with Cash Need,"High cash advance AND many big purchases, moderate payment behaviour.","Balance transfer offers, instalment plans, monitor for delinquency."
1.1513930573220963,0.8676315687374857,-0.7519071313324821,1.338894827499734,3,High-Volume Balanced Spenders,"Extremely active, both small and large purchases, very few cash advances.","Premium cards, higher credit lines, concierge services, retention campaigns."
-0.9515200629189922,1.427420427218831,-0.7519071313324821,-0.2201961320545108,4,Big Ticket Spenders,"Infrequent but very large purchases, rarely use cash advances, high credit limit.","Encourage everyday use with bonus points, instalment options for large items."
1.1513930573220963,0.3900575531213185,-0.7519071313324821,2.3782877611419244,3,High-Volume Balanced Spenders,"Extremely active, both small and large purchases, very few cash advances.","Premium cards, higher credit lines, concierge services, retention campaigns."
1.1513930573220963,-0.5568914487890185,-0.7519071313324821,0.0396513218105569,1,Everyday Super Users,"Frequent small purchasers, avoid cash advances, often pay full, high credit limit.","Loyalty rewards, cashback, premium card upgrades, cross‑sell travel & insurance."
-1.3721036963659112,-0.9517500580765804,1.5964838557687837,-0.7398941579665655,2,Mixed Spenders with Cash Need,"High cash advance AND many big purchases, moderate payment behaviour.","Balance transfer offers, instalment plans, monitor for delinquency."
-1.3721036963659112,-0.9517500580765804,1.5964838557687837,-0.7398941579665655,2,Mixed Spenders with Cash Need,"High cash advance AND many big purchases, moderate payment behaviour.","Balance transfer offers, instalment plans, monitor for delinquency."
0.3102283139250116,0.5084202702591185,-0.7519071313324821,0.5593493477226117,4,Big Ticket Spenders,"Infrequent but very large purchases, rarely use cash advances, high credit limit.","Encourage everyday use with bonus points, instalment options for large items."
-1.3721036963659112,-0.9517500580765804,1.5964838557687837,-0.7398941579665655,2,Mixed Spenders with Cash Need,"High cash advance AND many big purchases, moderate payment behaviour.","Balance transfer offers, instalment plans, monitor for delinquency."
0.2050817746890934,0.6615708219909533,-0.7519071313324821,0.4294240616991182,4,Big Ticket Spenders,"Infrequent but very large purchases, rarely use cash advances, high credit limit.","Encourage everyday use with bonus points, instalment options for large items."
0.9411025023470136,0.8951937868698284,0.7209530820241542,0.0396513218105569,0,Cash-Advance Dependent,"Rarely buy, cash advances dominate, low credit limit, rarely pay full.","Risk containment, financial education, offer personal loans instead of cash advances."
-1.1618131413908286,1.427420427218831,-0.7519071313324821,-0.4800467041014978,4,Big Ticket Spenders,"Infrequent but very large purchases, rarely use cash advances, high credit limit.","Encourage everyday use with bonus points, instalment options for large items."
-1.3721036963659112,-0.9517500580765804,1.5964838557687837,-0.7398941579665655,2,Mixed Spenders with Cash Need,"High cash advance AND many big purchases, moderate payment behaviour.","Balance transfer offers, instalment plans, monitor for delinquency."
-1.3721036963659112,-0.9517500580765804,1.5964838557687837,-0.7398941579665655,2,Mixed Spenders with Cash Need,"High cash advance AND many big purchases, moderate payment behaviour.","Balance transfer offers, instalment plans, monitor for delinquency."
1.1513930573220963,1.2991512130953278,-0.7519071313324821,2.3782877611419244,3,High-Volume Balanced Spenders,"Extremely active, both small and large purchases, very few cash advances.","Premium cards, higher credit lines, concierge services, retention campaigns."
1.1513930573220963,0.705062948472118,-0.7519071313324821,2.3782877611419244,3,High-Volume Balanced Spenders,"Extremely active, both small and large purchases, very few cash advances.","Premium cards, higher credit lines, concierge services, retention campaigns."
-0.9515200629189922,1.427420427218831,-0.7519071313324821,-0.2201961320545108,4,Big Ticket Spenders,"Infrequent but very large purchases, rarely use cash advances, high credit limit.","Encourage everyday use with bonus points, instalment options for large items."
0.9411025023470136,0.0070963311083616,-0.7519071313324821,1.5987422813648018,3,High-Volume Balanced Spenders,"Extremely active, both small and large purchases, very few cash advances.","Premium cards, higher credit lines, concierge services, retention campaigns."
0.0999352354531751,-0.9517500580765804,-0.7519071313324821,-0.7398941579665655,1,Everyday Super Users,"Frequent small purchasers, avoid cash advances, often pay full, high credit limit.","Loyalty rewards, cashback, premium card upgrades, cross‑sell travel & insurance."
-0.9515200629189922,1.427420427218831,-0.7519071313324821,-0.2201961320545108,4,Big Ticket Spenders,"Infrequent but very large purchases, rarely use cash advances, high credit limit.","Encourage everyday use with bonus points, instalment options for large items."
-0.9515200629189922,-0.9517500580765804,1.1034866960420466,-0.7398941579665655,2,Mixed Spenders with Cash Need,"High cash advance AND many big purchases, moderate payment behaviour.","Balance transfer offers, instalment plans, monitor for delinquency."
-1.3721036963659112,-0.9517500580765804,1.5964838557687837,-0.7398941579665655,2,Mixed Spenders with Cash Need,"High cash advance AND many big purchases, moderate payment behaviour.","Balance transfer offers, instalment plans, monitor for delinquency."
1.1513930573220963,0.959187098350283,-0.7519071313324821,1.5987422813648018,3,High-Volume Balanced Spenders,"Extremely active, both small and large purchases, very few cash advances.","Premium cards, higher credit lines, concierge services, retention campaigns."
1.1513930573220963,-0.9517500580765804,-0.7519071313324821,-0.7398941579665655,1,Everyday Super Users,"Frequent small purchasers, avoid cash advances, often pay full, high credit limit.","Loyalty rewards, cashback, premium card upgrades, cross‑sell travel & insurance."
0.0999352354531751,-0.9517500580765804,-0.7519071313324821,-0.7398941579665655,1,Everyday Super Users,"Frequent small purchasers, avoid cash advances, often pay full, high credit limit.","Loyalty rewards, cashback, premium card upgrades, cross‑sell travel & insurance."
1.1513930573220963,1.427420427218831,-0.7519071313324821,2.3782877611419244,3,High-Volume Balanced Spenders,"Extremely active, both small and large purchases, very few cash advances.","Premium cards, higher credit lines, concierge services, retention campaigns."
-0.7412295079439094,0.1283305702256464,-0.5588632841356431,-0.4800467041014978,4,Big Ticket Spenders,"Infrequent but very large purchases, rarely use cash advances, high credit limit.","Encourage everyday use with bonus points, instalment options for large items."
-0.1103553195219075,-0.9517500580765804,-0.7519071313324821,-0.7398941579665655,1,Everyday Super Users,"Frequent small purchasers, avoid cash advances, often pay full, high credit limit.","Loyalty rewards, cashback, premium card upgrades, cross‑sell travel & insurance."
0.3102283139250116,-0.9051215992082948,-0.7519071313324821,0.0396513218105569,1,Everyday Super Users,"Frequent small purchasers, avoid cash advances, often pay full, high credit limit.","Loyalty rewards, cashback, premium card upgrades, cross‑sell travel & insurance."
-0.5309389529688268,1.346532565067006,0.3494258858181208,-0.2201961320545108,0,Cash-Advance Dependent,"Rarely buy, cash advances dominate, low credit limit, rarely pay full.","Risk containment, financial education, offer personal loans instead of cash advances."
1.1513930573220963,-0.3432731834746783,0.6836006460095845,-0.2201961320545108,1,Everyday Super Users,"Frequent small purchasers, avoid cash advances, often pay full, high credit limit.","Loyalty rewards, cashback, premium card upgrades, cross‑sell travel & insurance."
0.5205188689000944,-0.6054573759925932,-0.7519071313324821,-0.2201961320545108,1,Everyday Super Users,"Frequent small purchasers, avoid cash advances, often pay full, high credit limit.","Loyalty rewards, cashback, premium card upgrades, cross‑sell travel & insurance."
1.1513930573220963,0.565462942551423,-0.7519071313324821,2.1184403072768565,3,High-Volume Balanced Spenders,"Extremely active, both small and large purchases, very few cash advances.","Premium cards, higher credit lines, concierge services, retention campaigns."
-0.3206458744969902,0.1809687206788619,-0.7519071313324821,-0.4800467041014978,4,Big Ticket Spenders,"Infrequent but very large purchases, rarely use cash advances, high credit limit.","Encourage everyday use with bonus points, instalment options for large items."
-1.3721036963659112,-0.9517500580765804,1.5964838557687837,-0.7398941579665655,2,Mixed Spenders with Cash Need,"High cash advance AND many big purchases, moderate payment behaviour.","Balance transfer offers, instalment plans, monitor for delinquency."
-0.7412295079439094,-0.8290007462403983,-0.7519071313324821,-0.2201961320545108,1,Everyday Super Users,"Frequent small purchasers, avoid cash advances, often pay full, high credit limit.","Loyalty rewards, cashback, premium card upgrades, cross‑sell travel & insurance."
-1.3721036963659112,-0.9517500580765804,1.5964838557687837,-0.7398941579665655,2,Mixed Spenders with Cash Need,"High cash advance AND many big purchases, moderate payment behaviour.","Balance transfer offers, instalment plans, monitor for delinquency."
1.1513930573220963,-0.4244412499819527,-0.7519071313324821,2.3782877611419244,3,High-Volume Balanced Spenders,"Extremely active, both small and large purchases, very few cash advances.","Premium cards, higher credit lines, concierge services, retention campaigns."
-1.1618131413908286,1.427420427218831,1.3890997170645922,-0.4800467041014978,0,Cash-Advance Dependent,"Rarely buy, cash advances dominate, low credit limit, rarely pay full.","Risk containment, financial education, offer personal loans instead of cash advances."
1.1513930573220963,-0.9517500580765804,-0.7519071313324821,-0.7398941579665655,1,Everyday Super Users,"Frequent small purchasers, avoid cash advances, often pay full, high credit limit.","Loyalty rewards, cashback, premium card upgrades, cross‑sell travel & insurance."
1.1513930573220963,-0.7841719133156072,-0.7519071313324821,-0.2201961320545108,1,Everyday Super Users,"Frequent small purchasers, avoid cash advances, often pay full, high credit limit.","Loyalty rewards, cashback, premium card upgrades, cross‑sell travel & insurance."
1.1513930573220963,0.4065604814027932,-0.7519071313324821,1.079044255452747,3,High-Volume Balanced Spenders,"Extremely active, both small and large purchases, very few cash advances.","Premium cards, higher credit lines, concierge services, retention campaigns."
0.0999352354531751,0.8641139696045264,-0.7519071313324821,-0.4800467041014978,4,Big Ticket Spenders,"Infrequent but very large purchases, rarely use cash advances, high credit limit.","Encourage everyday use with bonus points, instalment options for large items."
1.1513930573220963,-0.79801855445415,1.1158461796744128,-0.4800467041014978,1,Everyday Super Users,"Frequent small purchasers, avoid cash advances, often pay full, high credit limit.","Loyalty rewards, cashback, premium card upgrades, cross‑sell travel & insurance."
-0.1103553195219075,-0.8384728253940342,-0.3465625647385931,-0.4800467041014978,1,Everyday Super Users,"Frequent small purchasers, avoid cash advances, often pay full, high credit limit.","Loyalty rewards, cashback, premium card upgrades, cross‑sell travel & insurance."
0.9411025023470136,-0.1190996038497896,-0.7519071313324821,1.5987422813648018,3,High-Volume Balanced Spenders,"Extremely active, both small and large purchases, very few cash advances.","Premium cards, higher credit lines, concierge services, retention campaigns."
0.7308094238751771,-0.9517500580765804,1.201185744407248,-0.7398941579665655,1,Everyday Super Users,"Frequent small purchasers, avoid cash advances, often pay full, high credit limit.","Loyalty rewards, cashback, premium card upgrades, cross‑sell travel & insurance."
-0.1103553195219075,0.8590966447332931,1.2979797078355246,0.2994987756756246,0,Cash-Advance Dependent,"Rarely buy, cash advances dominate, low credit limit, rarely pay full.","Risk containment, financial education, offer personal loans instead of cash advances."
-1.3721036963659112,-0.9517500580765804,1.5964838557687837,-0.7398941579665655,2,Mixed Spenders with Cash Need,"High cash advance AND many big purchases, moderate payment behaviour.","Balance transfer offers, instalment plans, monitor for delinquency."
-1.1618131413908286,1.427420427218831,1.5313589517314865,-0.4800467041014978,0,Cash-Advance Dependent,"Rarely buy, cash advances dominate, low credit limit, rarely pay full.","Risk containment, financial education, offer personal loans instead of cash advances."
-1.3721036963659112,-0.9517500580765804,1.5964838557687837,-0.7398941579665655,2,Mixed Spenders with Cash Need,"High cash advance AND many big purchases, moderate payment behaviour.","Balance transfer offers, instalment plans, monitor for delinquency."
-1.3721036963659112,-0.9517500580765804,1.5964838557687837,-0.7398941579665655,2,Mixed Spenders with Cash Need,"High cash advance AND many big purchases, moderate payment behaviour.","Balance transfer offers, instalment plans, monitor for delinquency."
1.1513930573220963,-0.9517500580765804,1.4845486034295092,-0.7398941579665655,1,Everyday Super Users,"Frequent small purchasers, avoid cash advances, often pay full, high credit limit.","Loyalty rewards, cashback, premium card upgrades, cross‑sell travel & insurance."
-1.3721036963659112,-0.9517500580765804,1.5964838557687837,-0.7398941579665655,2,Mixed Spenders with Cash Need,"High cash advance AND many big purchases, moderate payment behaviour.","Balance transfer offers, instalment plans, monitor for delinquency."
-1.3721036963659112,-0.9517500580765804,1.5964838557687837,-0.7398941579665655,2,Mixed Spenders with Cash Need,"High cash advance AND many big purchases, moderate payment behaviour.","Balance transfer offers, instalment plans, monitor for delinquency."
-1.1618131413908286,1.427420427218831,1.473332525501562,-0.4800467041014978,0,Cash-Advance Dependent,"Rarely buy, cash advances dominate, low credit limit, rarely pay full.","Risk containment, financial education, offer personal loans instead of cash advances."
-1.3721036963659112,-0.9517500580765804,1.5964838557687837,-0.7398941579665655,2,Mixed Spenders with Cash Need,"High cash advance AND many big purchases, moderate payment behaviour.","Balance transfer offers, instalment plans, monitor for delinquency."
-1.1618131413908286,1.427420427218831,-0.7519071313324821,-0.4800467041014978,4,Big Ticket Spenders,"Infrequent but very large purchases, rarely use cash advances, high credit limit.","Encourage everyday use with bonus points, instalment options for large items."
-1.3721036963659112,-0.9517500580765804,1.5964838557687837,-0.7398941579665655,2,Mixed Spenders with Cash Need,"High cash advance AND many big purchases, moderate payment behaviour.","Balance transfer offers, instalment plans, monitor for delinquency."
-1.3721036963659112,-0.9517500580765804,1.5964838557687837,-0.7398941579665655,2,Mixed Spenders with Cash Need,"High cash advance AND many big purchases, moderate payment behaviour.","Balance transfer offers, instalment plans, monitor for delinquency."
0.69257592456005,-0.9517500580765804,-0.7519071313324821,-0.7398941579665655,1,Everyday Super Users,"Frequent small purchasers, avoid cash advances, often pay full, high credit limit.","Loyalty rewards, cashback, premium card upgrades, cross‑sell travel & insurance."
0.5205188689000944,1.427420427218831,-0.7519071313324821,1.5987422813648018,3,High-Volume Balanced Spenders,"Extremely active, both small and large purchases, very few cash advances.","Premium cards, higher credit lines, concierge services, retention campaigns."
-0.1103553195219075,-0.5109235902032527,0.1894810208235219,-0.4800467041014978,1,Everyday Super Users,"Frequent small purchasers, avoid cash advances, often pay full, high credit limit.","Loyalty rewards, cashback, premium card upgrades, cross‑sell travel & insurance."
1.1513930573220963,-0.2685711678266418,-0.7519071313324821,0.2994987756756246,1,Everyday Super Users,"Frequent small purchasers, avoid cash advances, often pay full, high credit limit.","Loyalty rewards, cashback, premium card upgrades, cross‑sell travel & insurance."
-0.7412295079439094,1.427420427218831,-0.7519071313324821,0.0396513218105569,4,Big Ticket Spenders,"Infrequent but very large purchases, rarely use cash advances, high credit limit.","Encourage everyday use with bonus points, instalment options for large items."
-0.1103553195219075,-0.3919452380070718,-0.7519071313324821,-0.4800467041014978,1,Everyday Super Users,"Frequent small purchasers, avoid cash advances, often pay full, high credit limit.","Loyalty rewards, cashback, premium card upgrades, cross‑sell travel & insurance."
1.1513930573220963,1.427420427218831,-0.7519071313324821,2.3782877611419244,3,High-Volume Balanced Spenders,"Extremely active, both small and large purchases, very few cash advances.","Premium cards, higher credit lines, concierge services, retention campaigns."
0.233758791798004,-0.3880011456487635,-0.7519071313324821,-0.4564233578823318,1,Everyday Super Users,"Frequent small purchasers, avoid cash advances, often pay full, high credit limit.","Loyalty rewards, cashback, premium card upgrades, cross‑sell travel & insurance."
1.1513930573220963,-0.9517500580765804,-0.7519071313324821,-0.7398941579665655,1,Everyday Super Users,"Frequent small purchasers, avoid cash advances, often pay full, high credit limit.","Loyalty rewards, cashback, premium card upgrades, cross‑sell travel & insurance."
0.3102283139250116,0.4922677986336254,-0.7519071313324821,0.5593493477226117,4,Big Ticket Spenders,"Infrequent but very large purchases, rarely use cash advances, high credit limit.","Encourage everyday use with bonus points, instalment options for large items."
-0.5309389529688268,-0.0996750470638052,-0.3640340702520312,-0.4800467041014978,1,Everyday Super Users,"Frequent small purchasers, avoid cash advances, often pay full, high credit limit.","Loyalty rewards, cashback, premium card upgrades, cross‑sell travel & insurance."
-0.5309389529688268,0.605987648265687,-0.3954418668149819,0.0396513218105569,4,Big Ticket Spenders,"Infrequent but very large purchases, rarely use cash advances, high credit limit.","Encourage everyday use with bonus points, instalment options for large items."
0.9411025023470136,1.274485685435188,-0.7519071313324821,2.1184403072768565,3,High-Volume Balanced Spenders,"Extremely active, both small and large purchases, very few cash advances.","Premium cards, higher credit lines, concierge services, retention campaigns."
1.1513930573220963,-0.762013087041481,-0.7519071313324821,-0.2201961320545108,1,Everyday Super Users,"Frequent small purchasers, avoid cash advances, often pay full, high credit limit.","Loyalty rewards, cashback, premium card upgrades, cross‑sell travel & insurance."
